id,dbXRefs,ICD10,All_ICD_counts,f41202_ICD_counts,ICD10_all_freq
MONDO_0016381,Q84.2,Q84,1.0,0.0,0.0001989590462699158
MONDO_0016513,D56.0,D56,26.0,0.0,0.005172935203017811
MONDO_0016730,D36.1,D36,651.0,574.0,0.12952233912171518
MONDO_0017403,I42.8,I42,105.0,66.0,0.02089069985834116
MONDO_0019310,Q81.2,Q81,2.0,0.0,0.0003979180925398316
MONDO_0020089,E88.1,E88,25.0,11.0,0.004973976156747895
MONDO_0013743,M32.8,M32,16.0,8.0,0.003183344740318653
MONDO_0015773,Q74.8,Q74,5.0,2.0,0.000994795231349579
MONDO_0017697,E74.0,E74,13.0,5.0,0.0025864676015089055
MONDO_0017711,K90.3,K90,3.0,1.0,0.0005968771388097474
MONDO_0017725,E75.0,E75,1.0,0.0,0.0001989590462699158
MONDO_0017972,E25.0,E25,19.0,9.0,0.0037802218791284
MONDO_0018142,E74.4,E74,1.0,0.0,0.0001989590462699158
MONDO_0018438,K52.8,K52,522.0,368.0,0.10385662215289605
MONDO_0018575,Q87.1,Q87,14.0,2.0,0.002785426647778821
MONDO_0018662,Q76.3,Q76,6.0,2.0,0.0011937542776194949
MONDO_0018837,I77.6,I77,306.0,133.0,0.060881468158594236
MONDO_0019411,Q78.4,Q78,4.0,1.0,0.0007958361850796633
MONDO_0019899,Q93.5,Q93,3.0,0.0,0.0005968771388097474
MONDO_0020072,G40.4,G40,1.0,0.0,0.0001989590462699158
MONDO_0020428,Q21.0,Q21,88.0,14.0,0.01750839607175259
MONDO_0021187,E78.5,E78,6289.0,20.0,1.2512534419915005
EFO_0000537,O11,O11,22.0,14.0,0.004377099017938147
EFO_0004126,H57.0,H57,84.0,8.0,0.016712559886672928
MONDO_0014206,J84.0,J84,11.0,7.0,0.0021885495089690736
MONDO_0015446,Q25.1,Q25,33.0,19.0,0.006565648526907221
MONDO_0015467,Q87.0,Q87,21.0,4.0,0.004178139971668232
MONDO_0017101,Q04.8,Q04,8.0,3.0,0.0015916723701593265
MONDO_0019175,I89.0,I89,520.0,82.0,0.10345870406035622
MONDO_0015524,D12.6,D12,2865.0,2263.0,0.5700176675633087
MONDO_0015974,D81.9,D81,4.0,3.0,0.0007958361850796633
MONDO_0015974,D81.1,D81,1.0,1.0,0.0001989590462699158
MONDO_0015974,D81.0,D81,1.0,1.0,0.0001989590462699158
MONDO_0016293,H53.6,H53,1.0,0.0,0.0001989590462699158
MONDO_0016445,L90.8,L90,15.0,7.0,0.002984385694048737
MONDO_0017117,Q03.1,Q03,3.0,0.0,0.0005968771388097474
MONDO_0017117,Q03.8,Q03,1.0,0.0,0.0001989590462699158
MONDO_0017413,Q74.8,Q74,5.0,2.0,0.000994795231349579
MONDO_0018013,N00.5,N00,1.0,1.0,0.0001989590462699158
MONDO_0018168,Q82.8,Q82,86.0,52.0,0.01711047797921276
MONDO_0018485,E74.0,E74,13.0,5.0,0.0025864676015089055
MONDO_0019031,D69.4,D69,46.0,17.0,0.009152116128416127
MONDO_0019525,Q97.1,Q97,3.0,0.0,0.0005968771388097474
MONDO_0019645,Q61.4,Q61,14.0,4.0,0.002785426647778821
MONDO_0020375,Q12.0,Q12,80.0,53.0,0.015916723701593263
MONDO_0013813,G24.1,G24,9.0,6.0,0.0017906314164292422
MONDO_0013860,N04.2,N04,21.0,12.0,0.004178139971668232
MONDO_0014261,E88.8,E88,25.0,8.0,0.004973976156747895
MONDO_0016256,Q87.8,Q87,28.0,5.0,0.005570853295557642
MONDO_0017318,Q85.8,Q85,29.0,8.0,0.0057698123418275585
MONDO_0017475,Q74.2,Q74,30.0,19.0,0.005968771388097474
MONDO_0017740,E77.8,E77,8.0,1.0,0.0015916723701593265
MONDO_0017748,E77.8,E77,8.0,1.0,0.0015916723701593265
MONDO_0019374,G11.1,G11,13.0,7.0,0.0025864676015089055
MONDO_0019401,N04.1,N04,24.0,15.0,0.0047750171104779795
MONDO_0019401,N04.8,N04,10.0,5.0,0.001989590462699158
MONDO_0019401,N04.3,N04,3.0,2.0,0.0005968771388097474
MONDO_0020361,Q11.2,Q11,5.0,0.0,0.000994795231349579
MONDO_0020508,Q06.4,Q06,1.0,0.0,0.0001989590462699158
MONDO_0020522,Q79.6,Q79,71.0,15.0,0.014126092285164022
EFO_0000389,C43.4,C43,149.0,105.0,0.029644897894217453
EFO_0000389,C43.0,C43,6.0,6.0,0.0011937542776194949
EFO_0000389,C43.2,C43,64.0,41.0,0.012733378961274612
EFO_0000389,C43.9,C43,246.0,84.0,0.048943925382399285
EFO_0003811,D46.2,D46,33.0,27.0,0.006565648526907221
EFO_0003811,D46.2,D46,33.0,27.0,0.006565648526907221
MONDO_0013840,E88.8,E88,25.0,8.0,0.004973976156747895
MONDO_0014512,G40.4,G40,1.0,0.0,0.0001989590462699158
MONDO_0016003,A48.8,A48,25.0,5.0,0.004973976156747895
MONDO_0016603,E72.2,E72,4.0,1.0,0.0007958361850796633
MONDO_0017316,Q87.1,Q87,14.0,2.0,0.002785426647778821
MONDO_0017847,G11.8,G11,2.0,1.0,0.0003979180925398316
MONDO_0017910,D58.8,D58,2.0,1.0,0.0003979180925398316
MONDO_0013342,G11.4,G11,29.0,12.0,0.0057698123418275585
MONDO_0015079,D44.8,D44,23.0,15.0,0.004576058064208063
MONDO_0016316,E76.1,E76,1.0,0.0,0.0001989590462699158
MONDO_0016483,I67.1,I67,473.0,321.0,0.09410762888567017
MONDO_0017178,M93.2,M93,64.0,40.0,0.012733378961274612
MONDO_0017852,G40.4,G40,1.0,0.0,0.0001989590462699158
MONDO_0018896,M31.1,M31,21.0,11.0,0.004178139971668232
MONDO_0019046,E75.2,E75,13.0,7.0,0.0025864676015089055
MONDO_0019550,G60.0,G60,101.0,31.0,0.020094863673261496
MONDO_0019840,Q87.8,Q87,28.0,5.0,0.005570853295557642
EFO_0000677,F99,F99,269.0,196.0,0.05351998344660735
MONDO_0015344,G37.3,G37,93.0,78.0,0.01850319130310217
MONDO_0016864,Q87.8,Q87,28.0,5.0,0.005570853295557642
MONDO_0017292,C34.3,C34,742.0,489.0,0.14762761233227753
MONDO_0017292,C34.1,C34,1336.0,966.0,0.2658092858166075
MONDO_0017292,C34.2,C34,132.0,89.0,0.026262594107628885
MONDO_0017292,C34.8,C34,28.0,12.0,0.005570853295557642
MONDO_0017731,E77.8,E77,8.0,1.0,0.0015916723701593265
MONDO_0018868,E75.2,E75,13.0,7.0,0.0025864676015089055
MONDO_0018889,G71.2,G71,7.0,2.0,0.0013927133238894106
MONDO_0019325,Q85.8,Q85,29.0,8.0,0.0057698123418275585
MONDO_0020373,Q12.0,Q12,80.0,53.0,0.015916723701593263
MONDO_0020435,Q21.1,Q21,572.0,392.0,0.11380457446639183
EFO_0004215,F50.0,F50,59.0,27.0,0.011738583729925032
MONDO_0013753,G60.0,G60,101.0,31.0,0.020094863673261496
MONDO_0013775,D68.3,D68,106.0,32.0,0.021089658904611074
MONDO_0015412,Q18.8,Q18,3.0,2.0,0.0005968771388097474
MONDO_0015458,Q87.8,Q87,28.0,5.0,0.005570853295557642
MONDO_0016006,Q87.1,Q87,14.0,2.0,0.002785426647778821
MONDO_0016393,Q87.8,Q87,28.0,5.0,0.005570853295557642
MONDO_0016457,Q87.0,Q87,21.0,4.0,0.004178139971668232
MONDO_0016614,G11.8,G11,2.0,1.0,0.0003979180925398316
MONDO_0017553,Q74.0,Q74,25.0,13.0,0.004973976156747895
MONDO_0017564,Q74.0,Q74,25.0,13.0,0.004973976156747895
MONDO_0017668,Q87.8,Q87,28.0,5.0,0.005570853295557642
MONDO_0017842,Q61.5,Q61,36.0,8.0,0.007162525665716969
MONDO_0018416,G11.4,G11,29.0,12.0,0.0057698123418275585
MONDO_0021462,D12.8,D12,3593.0,2554.0,0.7148598532478074
MONDO_0014159,G11.1,G11,13.0,7.0,0.0025864676015089055
MONDO_0015093,Q04.8,Q04,8.0,3.0,0.0015916723701593265
MONDO_0016563,G23.1,G23,13.0,6.0,0.0025864676015089055
MONDO_0016825,G71.3,G71,33.0,18.0,0.006565648526907221
MONDO_0016841,Q93.5,Q93,3.0,0.0,0.0005968771388097474
MONDO_0017481,Q72.0,Q72,1.0,0.0,0.0001989590462699158
MONDO_0018204,Q93.5,Q93,3.0,0.0,0.0005968771388097474
MONDO_0018924,Q11.2,Q11,5.0,0.0,0.000994795231349579
MONDO_0019408,Q77.3,Q77,7.0,2.0,0.0013927133238894106
MONDO_0020388,Q20.1,Q20,3.0,0.0,0.0005968771388097474
EFO_0000222,C92.0,C92,375.0,320.0,0.07460964235121842
EFO_0000319,I99,I99,180.0,98.0,0.035812628328584846
EFO_0005297,M31.3,M31,162.0,111.0,0.03223136549572636
EFO_0005297,M31.3,M31,162.0,111.0,0.03223136549572636
EFO_0005306,I47.2,I47,1039.0,555.0,0.2067184490744425
MONDO_0013472,G71.2,G71,7.0,2.0,0.0013927133238894106
MONDO_0017229,Q93.5,Q93,3.0,0.0,0.0005968771388097474
MONDO_0017454,Q74.8,Q74,5.0,2.0,0.000994795231349579
MONDO_0018065,Q75.0,Q75,3.0,1.0,0.0005968771388097474
MONDO_0018384,M93.9,M93,142.0,59.0,0.028252184570328045
MONDO_0013560,E70.3,E70,15.0,2.0,0.002984385694048737
MONDO_0014331,I67.5,I67,3.0,2.0,0.0005968771388097474
MONDO_0014419,G11.1,G11,13.0,7.0,0.0025864676015089055
MONDO_0014846,G11.1,G11,13.0,7.0,0.0025864676015089055
MONDO_0015201,Q87.8,Q87,28.0,5.0,0.005570853295557642
MONDO_0015353,G12.2,G12,254.0,174.0,0.050535597752558614
MONDO_0015360,G60.0,G60,101.0,31.0,0.020094863673261496
MONDO_0016118,E74.0,E74,13.0,5.0,0.0025864676015089055
MONDO_0016974,C37,C37,37.0,23.0,0.007361484711986885
MONDO_0016974,D15.0,D15,45.0,40.0,0.008953157082146211
MONDO_0017195,M21.8,M21,13.0,7.0,0.0025864676015089055
MONDO_0017455,Q74.8,Q74,5.0,2.0,0.000994795231349579
MONDO_0017593,G12.2,G12,254.0,174.0,0.050535597752558614
MONDO_0019195,G71.8,G71,5.0,2.0,0.000994795231349579
MONDO_0019334,E16.1,E16,50.0,30.0,0.00994795231349579
MONDO_0019791,G11.8,G11,2.0,1.0,0.0003979180925398316
MONDO_0020381,H35.5,H35,106.0,13.0,0.021089658904611074
EFO_0003882,M82,M82,2.0,0.0,0.0003979180925398316
MONDO_0014144,G71.0,G71,82.0,27.0,0.016314641794133097
MONDO_0014294,Q93.5,Q93,3.0,0.0,0.0005968771388097474
MONDO_0015426,Q78.8,Q78,3.0,0.0,0.0005968771388097474
MONDO_0015737,G71.2,G71,7.0,2.0,0.0013927133238894106
MONDO_0016306,E75.2,E75,13.0,7.0,0.0025864676015089055
MONDO_0016856,Q43.1,Q43,12.0,2.0,0.0023875085552389898
MONDO_0017692,E74.2,E74,2.0,0.0,0.0003979180925398316
MONDO_0017828,N25.8,N25,67.0,24.0,0.013330256100084358
MONDO_0019083,G31.8,G31,179.0,58.0,0.03561366928231493
MONDO_0019233,E71.3,E71,6.0,2.0,0.0011937542776194949
MONDO_0019414,Q87.8,Q87,28.0,5.0,0.005570853295557642
EFO_0005701,C49.9,C49,66.0,28.0,0.013131297053814443
EFO_0005701,C49.9,C49,66.0,28.0,0.013131297053814443
MONDO_0013349,E77.8,E77,8.0,1.0,0.0015916723701593265
MONDO_0014234,L81.8,L81,69.0,49.0,0.01372817419262419
MONDO_0015073,C23,C23,86.0,67.0,0.01711047797921276
MONDO_0015597,L40.3,L40,23.0,11.0,0.004576058064208063
MONDO_0017400,Q45.8,Q45,18.0,4.0,0.0035812628328584844
MONDO_0018043,Q87.8,Q87,28.0,5.0,0.005570853295557642
MONDO_0018123,Q04.8,Q04,8.0,3.0,0.0015916723701593265
MONDO_0018860,Q04.3,Q04,2.0,0.0,0.0003979180925398316
MONDO_0018965,Q87.8,Q87,28.0,5.0,0.005570853295557642
MONDO_0019019,Q78.0,Q78,42.0,10.0,0.008356279943336464
MONDO_0020427,Q21.0,Q21,88.0,14.0,0.01750839607175259
EFO_0005204,F50.2,F50,26.0,3.0,0.005172935203017811
MONDO_0016390,E20.8,E20,8.0,0.0,0.0015916723701593265
MONDO_0016432,Q87.2,Q87,13.0,2.0,0.0025864676015089055
MONDO_0016533,E85.0,E85,7.0,2.0,0.0013927133238894106
MONDO_0016915,Q93.5,Q93,3.0,0.0,0.0005968771388097474
MONDO_0017098,Q04.8,Q04,8.0,3.0,0.0015916723701593265
MONDO_0017337,E27.1,E27,207.0,108.0,0.04118452257787257
MONDO_0019487,G40.4,G40,1.0,0.0,0.0001989590462699158
EFO_0000183,C81.9,C81,295.0,156.0,0.05869291864962516
EFO_0000311,C80.1,C80,1079.0,368.0,0.21467681092523916
EFO_0000311,C80,C80,1079.0,368.0,0.21467681092523916
EFO_0005287,C96.4,C96,2.0,1.0,0.0003979180925398316
EFO_0005287,C96.4,C96,2.0,1.0,0.0003979180925398316
MONDO_0013046,E74.0,E74,13.0,5.0,0.0025864676015089055
MONDO_0014190,E88.8,E88,25.0,8.0,0.004973976156747895
MONDO_0015096,D68.2,D68,365.0,17.0,0.07262005188851926
MONDO_0015523,D18.0,D18,1823.0,1337.0,0.3627023413500565
MONDO_0015884,Q82.4,Q82,1.0,0.0,0.0001989590462699158
MONDO_0016202,H33.0,H33,1647.0,1591.0,0.3276855492065513
MONDO_0017402,I42.8,I42,105.0,66.0,0.02089069985834116
MONDO_0017695,E74.0,E74,13.0,5.0,0.0025864676015089055
MONDO_0018580,G40.4,G40,1.0,0.0,0.0001989590462699158
MONDO_0019098,D69.3,D69,485.0,282.0,0.09649513744090917
MONDO_0019115,E66.8,E66,1779.0,484.0,0.35394814331418023
MONDO_0019644,Q61.4,Q61,14.0,4.0,0.002785426647778821
MONDO_0020093,Q82.8,Q82,86.0,52.0,0.01711047797921276
MONDO_0020236,Q12.1,Q12,5.0,3.0,0.000994795231349579
MONDO_0100325,Q78.8,Q78,3.0,0.0,0.0005968771388097474
MONDO_0013222,G71.0,G71,82.0,27.0,0.016314641794133097
MONDO_0013866,E75.4,E75,1.0,0.0,0.0001989590462699158
MONDO_0015259,Q87.8,Q87,28.0,5.0,0.005570853295557642
MONDO_0016559,Q15.8,Q15,1.0,1.0,0.0001989590462699158
MONDO_0016652,Q93.5,Q93,3.0,0.0,0.0005968771388097474
MONDO_0017920,Q87.8,Q87,28.0,5.0,0.005570853295557642
EFO_0003083,C49.9,C49,66.0,28.0,0.013131297053814443
EFO_0003083,C49.9,C49,66.0,28.0,0.013131297053814443
EFO_0004232,K20,K20,11104.0,7136.0,2.209241249781145
EFO_0004232,K20.0,K20,11104.0,7136.0,2.209241249781145
MONDO_0013526,G40.3,G40,1.0,0.0,0.0001989590462699158
MONDO_0013626,L40.1,L40,28.0,14.0,0.005570853295557642
MONDO_0013959,G60.0,G60,101.0,31.0,0.020094863673261496
MONDO_0015027,E21.0,E21,570.0,338.0,0.113406656373852
MONDO_0015279,B37.2,B37,41.0,5.0,0.008157320897066549
MONDO_0015448,G71.3,G71,33.0,18.0,0.006565648526907221
MONDO_0015722,D68.2,D68,365.0,17.0,0.07262005188851926
MONDO_0016983,E26.8,E26,3.0,0.0,0.0005968771388097474
MONDO_0017744,E77.8,E77,8.0,1.0,0.0015916723701593265
MONDO_0017867,Q93.5,Q93,3.0,0.0,0.0005968771388097474
MONDO_0018158,G71.3,G71,33.0,18.0,0.006565648526907221
MONDO_0018212,I72.0,I72,95.0,60.0,0.018901109395642
MONDO_0018212,I72.5,I72,6.0,3.0,0.0011937542776194949
MONDO_0018429,Q93.5,Q93,3.0,0.0,0.0005968771388097474
MONDO_0019078,Q87.8,Q87,28.0,5.0,0.005570853295557642
MONDO_0019619,Q39.8,Q39,6.0,2.0,0.0011937542776194949
MONDO_0019627,Q10.6,Q10,1.0,0.0,0.0001989590462699158
MONDO_0022756,Q93.5,Q93,3.0,0.0,0.0005968771388097474
MONDO_0013886,G11.0,G11,1.0,0.0,0.0001989590462699158
MONDO_0014158,Q61.5,Q61,36.0,8.0,0.007162525665716969
MONDO_0015140,G30.0,G30,53.0,21.0,0.010544829452305537
MONDO_0015609,G47.2,G47,32.0,27.0,0.006366689480637306
MONDO_0015705,G71.2,G71,7.0,2.0,0.0013927133238894106
MONDO_0015826,Q76.4,Q76,62.0,7.0,0.01233546086873478
MONDO_0016642,D32.9,D32,272.0,125.0,0.0541168605854171
MONDO_0016718,C71.7,C71,12.0,9.0,0.0023875085552389898
MONDO_0017045,E31.8,E31,1.0,1.0,0.0001989590462699158
MONDO_0017258,H44.1,H44,40.0,27.0,0.007958361850796632
MONDO_0017354,E72.5,E72,7.0,4.0,0.0013927133238894106
MONDO_0017477,Q74.2,Q74,30.0,19.0,0.005968771388097474
MONDO_0017673,Q82.8,Q82,86.0,52.0,0.01711047797921276
MONDO_0019254,E79.1,E79,2.0,0.0,0.0003979180925398316
MONDO_0019254,E79.8,E79,2.0,0.0,0.0003979180925398316
MONDO_0019254,E79.0,E79,24.0,0.0,0.0047750171104779795
MONDO_0019599,E88.1,E88,25.0,11.0,0.004973976156747895
MONDO_0019910,Q99.8,Q99,20.0,4.0,0.003979180925398316
MONDO_0019925,Q99.8,Q99,20.0,4.0,0.003979180925398316
EFO_0002509,H49.4,H49,13.0,7.0,0.0025864676015089055
MONDO_0013776,G11.4,G11,29.0,12.0,0.0057698123418275585
MONDO_0014218,Q82.8,Q82,86.0,52.0,0.01711047797921276
MONDO_0015086,Q87.5,Q87,2.0,0.0,0.0003979180925398316
MONDO_0015733,Q42.3,Q42,1.0,0.0,0.0001989590462699158
MONDO_0016575,Q34.8,Q34,3.0,1.0,0.0005968771388097474
MONDO_0018246,Q93.5,Q93,3.0,0.0,0.0005968771388097474
MONDO_0019375,Q04.8,Q04,8.0,3.0,0.0015916723701593265
MONDO_0019656,N04.8,N04,10.0,5.0,0.001989590462699158
MONDO_0019821,Q25.4,Q25,22.0,8.0,0.004377099017938147
EFO_0003086,N26,N26,145.0,25.0,0.028849061709137792
EFO_0003948,K21,K21,2.0,2.0,0.0003979180925398316
MONDO_0015285,D44.8,D44,23.0,15.0,0.004576058064208063
MONDO_0015999,E24.8,E24,11.0,8.0,0.0021885495089690736
MONDO_0016024,Q87.8,Q87,28.0,5.0,0.005570853295557642
MONDO_0016260,C54.2,C54,15.0,8.0,0.002984385694048737
MONDO_0016275,C53.0,C53,87.0,34.0,0.017309437025482675
MONDO_0016275,C53.1,C53,33.0,3.0,0.006565648526907221
MONDO_0016275,C53.8,C53,19.0,6.0,0.0037802218791284
MONDO_0016532,G40.4,G40,1.0,0.0,0.0001989590462699158
MONDO_0016812,G24.8,G24,27.0,17.0,0.005371894249287726
MONDO_0018228,Q66.8,Q66,113.0,62.0,0.022482372228500486
MONDO_0018878,Q87.0,Q87,21.0,4.0,0.004178139971668232
MONDO_0018904,N00.5,N00,1.0,1.0,0.0001989590462699158
MONDO_0018921,Q61.9,Q61,32.0,2.0,0.006366689480637306
MONDO_0019313,Q82.0,Q82,19.0,4.0,0.0037802218791284
MONDO_0019620,Q39.6,Q39,29.0,11.0,0.0057698123418275585
MONDO_0021309,C53.0,C53,87.0,34.0,0.017309437025482675
MONDO_0013179,G11.4,G11,29.0,12.0,0.0057698123418275585
MONDO_0016760,Q87.8,Q87,28.0,5.0,0.005570853295557642
MONDO_0016836,Q93.5,Q93,3.0,0.0,0.0005968771388097474
MONDO_0017472,Q74.1,Q74,23.0,4.0,0.004576058064208063
MONDO_0017642,Q87.8,Q87,28.0,5.0,0.005570853295557642
MONDO_0018068,Q91.7,Q91,1.0,0.0,0.0001989590462699158
MONDO_0018068,Q91.6,Q91,1.0,0.0,0.0001989590462699158
MONDO_0018852,H53.5,H53,7.0,2.0,0.0013927133238894106
MONDO_0018906,C82.1,C82,93.0,50.0,0.01850319130310217
MONDO_0018906,C82.9,C82,551.0,427.0,0.1096264344947236
MONDO_0018906,C82.4,C82,13.0,10.0,0.0025864676015089055
MONDO_0018906,C82.2,C82,78.0,28.0,0.015518805609053433
MONDO_0018906,C82.3,C82,24.0,21.0,0.0047750171104779795
MONDO_0018906,C82.6,C82,2.0,2.0,0.0003979180925398316
MONDO_0018906,C82.0,C82,71.0,38.0,0.014126092285164022
MONDO_0020365,H18.5,H18,253.0,138.0,0.0503366387062887
MONDO_0013810,E77.8,E77,8.0,1.0,0.0015916723701593265
MONDO_0015487,G71.3,G71,33.0,18.0,0.006565648526907221
MONDO_0015562,Q93.5,Q93,3.0,0.0,0.0005968771388097474
MONDO_0016349,Q03.9,Q03,7.0,2.0,0.0013927133238894106
MONDO_0016349,Q03.8,Q03,1.0,0.0,0.0001989590462699158
MONDO_0016349,Q03.1,Q03,3.0,0.0,0.0005968771388097474
MONDO_0016349,Q03.0,Q03,15.0,5.0,0.002984385694048737
MONDO_0016536,D47.9,D47,58.0,28.0,0.011539624683655117
MONDO_0017284,Q99.8,Q99,20.0,4.0,0.003979180925398316
MONDO_0017701,E74.0,E74,13.0,5.0,0.0025864676015089055
MONDO_0018226,G40.4,G40,1.0,0.0,0.0001989590462699158
MONDO_0018428,Q93.5,Q93,3.0,0.0,0.0005968771388097474
MONDO_0018683,L85.0,L85,6.0,1.0,0.0011937542776194949
MONDO_0020362,Q07.8,Q07,9.0,3.0,0.0017906314164292422
MONDO_0013836,N04.8,N04,10.0,5.0,0.001989590462699158
MONDO_0014185,Q93.5,Q93,3.0,0.0,0.0005968771388097474
MONDO_0014244,G60.8,G60,51.0,26.0,0.010146911359765707
MONDO_0016115,G12.2,G12,254.0,174.0,0.050535597752558614
MONDO_0016650,Q99.8,Q99,20.0,4.0,0.003979180925398316
MONDO_0017714,E71.3,E71,6.0,2.0,0.0011937542776194949
MONDO_0018097,G40.4,G40,1.0,0.0,0.0001989590462699158
MONDO_0018314,G40.2,G40,1.0,0.0,0.0001989590462699158
MONDO_0018373,M87.2,M87,21.0,4.0,0.004178139971668232
MONDO_0018373,M87.3,M87,4.0,1.0,0.0007958361850796633
MONDO_0018373,M87.8,M87,19.0,11.0,0.0037802218791284
MONDO_0018373,M87.9,M87,53.0,31.0,0.010544829452305537
MONDO_0018373,M87.1,M87,5.0,2.0,0.000994795231349579
MONDO_0019326,Q85.8,Q85,29.0,8.0,0.0057698123418275585
MONDO_0019404,C47.9,C47,10.0,1.0,0.001989590462699158
EFO_0005304,I45.8,I45,72.0,18.0,0.014325051331433938
MONDO_0014292,E75.2,E75,13.0,7.0,0.0025864676015089055
MONDO_0015286,E77.8,E77,8.0,1.0,0.0015916723701593265
MONDO_0016203,E78.0,E78,41592.0,45.0,8.275104652458339
MONDO_0017478,Q71.0,Q71,3.0,0.0,0.0005968771388097474
MONDO_0017582,C75.1,C75,24.0,12.0,0.0047750171104779795
MONDO_0017951,Q87.8,Q87,28.0,5.0,0.005570853295557642
MONDO_0018418,G11.4,G11,29.0,12.0,0.0057698123418275585
MONDO_0018861,Q87.8,Q87,28.0,5.0,0.005570853295557642
MONDO_0018950,E71.1,E71,2.0,1.0,0.0003979180925398316
MONDO_0019460,C95.0,C95,21.0,13.0,0.004178139971668232
MONDO_0019896,Q87.8,Q87,28.0,5.0,0.005570853295557642
MONDO_0020307,G40.0,G40,1.0,0.0,0.0001989590462699158
MONDO_0020480,E72.1,E72,11.0,1.0,0.0021885495089690736
MONDO_0014082,D81.8,D81,1.0,1.0,0.0001989590462699158
MONDO_0016364,H35.5,H35,106.0,13.0,0.021089658904611074
MONDO_0016364,Q04.3,Q04,2.0,0.0,0.0003979180925398316
MONDO_0017077,Q05.7,Q05,10.0,2.0,0.001989590462699158
MONDO_0017077,Q05.1,Q05,1.0,0.0,0.0001989590462699158
MONDO_0017077,Q05.9,Q05,162.0,13.0,0.03223136549572636
MONDO_0017077,Q05.5,Q05,1.0,1.0,0.0001989590462699158
MONDO_0017077,Q05.6,Q05,1.0,0.0,0.0001989590462699158
MONDO_0017077,Q05.0,Q05,1.0,1.0,0.0001989590462699158
MONDO_0017077,Q05.8,Q05,4.0,1.0,0.0007958361850796633
MONDO_0017077,Q05.4,Q05,16.0,1.0,0.003183344740318653
MONDO_0017097,Q04.8,Q04,8.0,3.0,0.0015916723701593265
MONDO_0017319,D58.1,D58,6.0,1.0,0.0011937542776194949
MONDO_0017336,I42.2,I42,219.0,86.0,0.04357203113311156
MONDO_0017781,Q93.5,Q93,3.0,0.0,0.0005968771388097474
MONDO_0017837,G37.8,G37,34.0,23.0,0.0067646075731771374
MONDO_0018163,Q82.8,Q82,86.0,52.0,0.01711047797921276
MONDO_0018213,G60.8,G60,51.0,26.0,0.010146911359765707
MONDO_0018279,G71.2,G71,7.0,2.0,0.0013927133238894106
MONDO_0018393,N46,N46,75.0,64.0,0.014921928470243685
MONDO_0019113,G24.3,G24,32.0,22.0,0.006366689480637306
MONDO_0019169,E74.4,E74,1.0,0.0,0.0001989590462699158
MONDO_0019225,E74.4,E74,1.0,0.0,0.0001989590462699158
MONDO_0019746,E72.0,E72,11.0,3.0,0.0021885495089690736
EFO_0005922,C15.4,C15,118.0,89.0,0.023477167459850064
EFO_0005922,C15.3,C15,42.0,33.0,0.008356279943336464
EFO_0005922,C15.3,C15,42.0,33.0,0.008356279943336464
EFO_0005922,C15.0,C15,17.0,13.0,0.0033823037865885687
EFO_0005922,C15.1,C15,10.0,7.0,0.001989590462699158
EFO_0005922,C15.4,C15,118.0,89.0,0.023477167459850064
MONDO_0013359,E26.0,E26,88.0,54.0,0.01750839607175259
MONDO_0013467,D84.1,D84,21.0,10.0,0.004178139971668232
MONDO_0013615,Q87.0,Q87,21.0,4.0,0.004178139971668232
MONDO_0014201,G40.4,G40,1.0,0.0,0.0001989590462699158
MONDO_0014213,Q87.8,Q87,28.0,5.0,0.005570853295557642
MONDO_0015997,Q15.8,Q15,1.0,1.0,0.0001989590462699158
MONDO_0016543,E70.1,E70,1.0,0.0,0.0001989590462699158
MONDO_0017461,Q68.1,Q68,3.0,1.0,0.0005968771388097474
MONDO_0017716,E71.3,E71,6.0,2.0,0.0011937542776194949
MONDO_0018002,G71.3,G71,33.0,18.0,0.006565648526907221
MONDO_0019179,Q93.5,Q93,3.0,0.0,0.0005968771388097474
MONDO_0019524,E26.8,E26,3.0,0.0,0.0005968771388097474
MONDO_0019626,Q10.3,Q10,6.0,4.0,0.0011937542776194949
MONDO_0019661,Q87.0,Q87,21.0,4.0,0.004178139971668232
MONDO_0019895,Q93.5,Q93,3.0,0.0,0.0005968771388097474
MONDO_0019924,Q99.8,Q99,20.0,4.0,0.003979180925398316
MONDO_0013760,Q80.8,Q80,1.0,0.0,0.0001989590462699158
MONDO_0014069,Q87.2,Q87,13.0,2.0,0.0025864676015089055
MONDO_0015519,E75.2,E75,13.0,7.0,0.0025864676015089055
MONDO_0016295,E75.4,E75,1.0,0.0,0.0001989590462699158
MONDO_0017615,G40.3,G40,1.0,0.0,0.0001989590462699158
MONDO_0017929,H47.4,H47,5.0,1.0,0.000994795231349579
MONDO_0018242,E20.8,E20,8.0,0.0,0.0015916723701593265
MONDO_0018420,G11.4,G11,29.0,12.0,0.0057698123418275585
MONDO_0018800,E23.0,E23,344.0,187.0,0.06844191191685103
MONDO_0018951,G71.0,G71,82.0,27.0,0.016314641794133097
MONDO_0019144,D68.5,D68,117.0,3.0,0.023278208413580147
MONDO_0020112,D53.9,D53,62.0,18.0,0.01233546086873478
MONDO_0020112,D53.1,D53,12.0,5.0,0.0023875085552389898
MONDO_0020112,D53.0,D53,7.0,1.0,0.0013927133238894106
MONDO_0020112,D53.8,D53,2.0,1.0,0.0003979180925398316
MONDO_0100211,E34.3,E34,12.0,0.0,0.0023875085552389898
